,Su,Sg,Sr,Si,Sz,Pg,Pr,Pi,Pz,Py,SMu,SMv,SMg,SMr,SMi,SMz,VRu,VRg,VRr,VRi,VRz,VRy,DEu,DEg,DEr,DEi,DEz,DEy,a_fwhm,a_height,b_fwhm,b_height,g_fwhm,g_height,d_fwhm,d_height,is_mpms
813,-37.96537001089409,-38.63569847016201,-38.89324007651457,-38.95985964483761,-38.95163381442531,-38.67656828544898,-38.89421598960922,-38.96052972070932,-38.954336732711425,-38.94251355842435,-37.90153326160914,-38.19788365226792,-38.72575200764693,-38.88657449706083,-38.962008664156954,-38.95031002009402,-38.07399736851529,-38.65601236391552,-38.8956570529481,-38.96054293154382,-38.95412819577678,-38.94594125641127,-38.18696379753485,-38.664517024358915,-38.91089311026758,-38.96152231207397,-38.94518357827103,-38.94536525430128,9.386500391804026,0.3679736718450388,6.656306755686201,0.38840173354210744,6.388649291111623,0.3977438800839248,6.318656475252109,0.4054144043816402,1
814,-37.98259664298459,-38.6215522849371,-38.89091399073354,-38.96198711511487,-38.95565077475038,-38.664078330743095,-38.89198134286797,-38.96273687696018,-38.95873910675134,-38.94527621834592,-37.93048941449601,-38.19104804505399,-38.71551377246058,-38.883972428934385,-38.96478539781595,-38.95407232526433,-38.07921530661882,-38.64270631484774,-38.89350179465521,-38.96274927719935,-38.958527033515125,-38.94844290424274,-38.17973409995294,-38.65157375917961,-38.90961287348239,-38.96444697163096,-38.94883529604577,-38.94765255856724,9.831431938107727,0.3753370151103743,6.448789490931368,0.38109431811418926,6.088359142417579,0.3828735763947952,5.998378919519924,0.3864232186007035,1
815,-37.894339647226246,-38.74170685107494,-38.93170336125819,-38.971354026048836,-38.95195313974084,-38.77405939309757,-38.93242273656891,-38.97141992199816,-38.95197472818323,-38.951196410555696,-37.739979247541754,-38.27399132750922,-38.81122340162594,-38.927364844589334,-38.96847848327379,-38.952856341732385,-38.07643739655341,-38.75772436644236,-38.933369541050155,-38.97144274090543,-38.951936200895155,-38.95517027050525,-38.25867982783787,-38.76434405792773,-38.943253110061065,-38.96684083766533,-38.94915957603348,-38.95463476708828,10.18937293415128,0.3543648579191749,10.157425818324187,0.4108903911944828,9.568202708586043,0.452748295091722,9.217748857197861,0.47843316164725846,1
816,-37.934090304626324,-38.72069111947617,-38.927249732798046,-38.97415648623459,-38.956405518646875,-38.755137013663784,-38.92806248468003,-38.97438808823641,-38.95759119551527,-38.952327724024215,-37.8175532409567,-38.26081158588355,-38.79524485751168,-38.922387282771766,-38.97280519664423,-38.95621883843917,-38.08982641046708,-38.7377647253269,-38.92913355077587,-38.97440997481637,-38.95744778783993,-38.95629017456989,-38.24827116708005,-38.74484530467839,-38.94038696553618,-38.97154358550992,-38.951873033542995,-38.95591754441561,10.33362193766761,0.35389185573568055,9.503991109097267,0.40501817514871274,8.933806320552506,0.44204777740388057,8.599690850907612,0.4655350909770057,1
817,-37.97723192078064,-38.69281234846592,-38.9235039815065,-38.97889381735396,-38.96435548268511,-38.73030060746218,-38.92435740545546,-38.97930305948323,-38.966713872654765,-38.956605656636,-37.893028712728984,-38.248547085169484,-38.77471811127339,-38.917744086806664,-38.979125596042344,-38.96326205156415,-38.10525647666623,-38.71139488965268,-38.92559680701532,-38.9793229582747,-38.966508417994405,-38.96029474474847,-38.23744355304224,-38.71917325807031,-38.93863222343118,-38.97825047035806,-38.958341504205364,-38.95976321410515,9.743189537596828,0.3640536355829752,7.665671253862998,0.40558704894762,7.209810205094955,0.4302946593631953,7.049081448766885,0.4449296104344799,1
818,-38.00028752204496,-38.67107479381329,-38.92011922659445,-38.98222853874468,-38.97049542102077,-38.71097574570075,-38.921044997093496,-38.9827713215421,-38.9735436927583,-38.96050842233605,-37.93569030045454,-38.23532398263055,-38.758735279293674,-38.9137653689603,-38.98356974083579,-38.96889854067067,-38.110286639252905,-38.69087540166716,-38.92241213379832,-38.98278994212615,-38.97331544377282,-38.96389682525266,-38.224581926241044,-38.69918533360099,-38.93682346741634,-38.982950193285106,-38.96370769803523,-38.963139386969594,9.667222921705223,0.36890492662933705,6.849275004245189,0.39648581188348053,6.559399089149808,0.4077739142462363,6.48192565721852,0.4162902298806022,1
819,-38.015618367680204,-38.653378663091026,-38.91573307835757,-38.98294072721778,-38.97350954328392,-38.69510019255998,-38.91675134535127,-38.9835796619258,-38.976960805990316,-38.96219039137827,-37.96336635182078,-38.2252478294144,-38.74535666315654,-38.90903623511774,-38.98505054804064,-38.971648760866294,-38.112927308878994,-38.674103024393546,-38.918209995626846,-38.983597000164664,-38.9767292771667,-38.96530159976943,-38.214120402980534,-38.682811437378575,-38.93362648318876,-38.98460251153233,-38.96633503313343,-38.96432693445223,10.032382769206237,0.3754595910180079,6.569400522943156,0.38718676429101595,6.20581215318642,0.39069543371432147,6.112775093456824,0.3951180765383011,1
820,-37.922726564897204,-38.77654858438608,-38.95807470209812,-38.99302303098281,-38.97028250223404,-38.807993085104755,-38.958746872949675,-38.9929550802616,-38.97044863658549,-38.96923783756591,-37.764612543250486,-38.30873933048609,-38.843778951642506,-38.95406835182975,-38.98922762338461,-38.971091121019676,-38.1081684312721,-38.79209421242626,-38.959617394600116,-38.9929830458872,-38.97040838316238,-38.973151930199414,-38.29328905854092,-38.79852334686621,-38.968650339889194,-38.98742008327986,-38.96745439762306,-38.97239757153301,10.48097086367147,0.35558925050422413,10.559800089970125,0.4145232642104177,9.910741708331688,0.457852229904529,9.533305543123056,0.48421485406269604,1
821,-37.962043867139926,-38.754498372033794,-38.95320334534259,-38.99570367732757,-38.97455028015216,-38.788104676109306,-38.953970808175626,-38.99580846432026,-38.97595072742833,-38.97000601229358,-37.84258788774369,-38.29435585201811,-38.826933797856555,-38.948647482127555,-38.99349658225221,-38.9741965124401,-38.120672598376046,-38.771133355635165,-38.95497065862365,-38.99583553581637,-38.97579749630349,-38.97391723967175,-38.2817345829479,-38.77803916522652,-38.96542892018441,-38.99207923345473,-38.96986885206101,-38.97334517237856,10.627932970415522,0.3545293752441966,9.886575194516759,0.40828174943361173,9.263308791310276,0.4468315474774762,8.90491625905928,0.4710283697099131,1
822,-38.00629387099023,-38.72546943908182,-38.9487808354135,-39.00006416119935,-38.98223631395318,-38.76214191707159,-38.949588419993276,-39.00035522698722,-38.98487631768444,-38.97381226628118,-37.92026367396915,-38.28172412720312,-38.80534020500642,-38.943296742863524,-38.999520470944375,-38.98092115649064,-38.13645886502228,-38.74362298565651,-38.95076183438884,-39.00038006104916,-38.98465564925897,-38.977458549500106,-38.27068501952471,-38.75123446457649,-38.96305822323147,-38.99850981748069,-38.975970698422536,-38.97674453187071,9.99917376193763,0.3644299918828894,7.948173151241377,0.4093996887789948,7.4553092544713575,0.43590272464349633,7.220338327497675,0.4531969095979933,1
823,-38.035226649534636,-38.70646257535954,-38.9470015580315,-39.00459852612019,-38.98935823821459,-38.74539373019688,-38.947877850311464,-39.00501399256997,-38.99275163761322,-38.978504536043445,-37.969856656769075,-38.2727992829528,-38.79172987976921,-38.940961396315586,-39.005132032897436,-38.987488266584116,-38.14660509792667,-38.725750643666956,-38.949171003820624,-39.00503800492642,-38.99250371087155,-38.981853355660036,-38.26223381195916,-38.73386488460659,-38.96275725583873,-39.00437951623467,-38.98223310371895,-38.98091419397865,9.950100416780945,0.3698860877965725,7.117652117856988,0.40232298549537204,6.730994220695376,0.4176051358322909,6.644757300817009,0.4269297213500728,1
824,-38.04865155021152,-38.68521229174669,-38.94055419946734,-39.003895159918116,-38.99136914131081,-38.72612876497348,-38.94152387891464,-39.004423252210316,-38.99518307118032,-38.97910531876181,-37.996248876654136,-38.25946637098998,-38.77520695178914,-38.93410349915261,-39.005316576351206,-38.98922599533164,-38.146654425531096,-38.70550754570991,-38.94292069196854,-39.00444551408425,-38.99493210512799,-38.982160895033,-38.24852504434216,-38.71405628730365,-38.95764239312186,-39.0047590827123,-38.98383557355733,-38.981001738007,10.235221451896368,0.3756054130104868,6.6932083246302785,0.39320880105838485,6.3240665595310315,0.398396988636733,6.227208125892741,0.4036655527507744,1
825,-37.950477666864046,-38.81097163112783,-38.98407463248044,-39.014336345887344,-38.988321246332134,-38.84152284670171,-38.98470133501249,-39.01413512504757,-38.98860759606238,-38.98705022311481,-37.78860882571108,-38.34284529090826,-38.87594505856464,-38.98040372506988,-39.00962021696775,-38.98905495386961,-38.139265953076034,-38.8260539868077,-38.98549563501847,-39.01416813515976,-38.98856745061609,-38.9909047519095,-38.327240653770644,-38.83229455666243,-38.99367964398026,-39.00764172764602,-38.98549138927361,-38.98993138974177,10.779713475561314,0.3568554122730968,10.975832477046861,0.41809209174800027,10.263705985214003,0.46285778215747936,9.856859554749093,0.48986134005397036,1
826,-37.98930968842134,-38.78791691112566,-38.97880352361497,-39.01690663220481,-38.99237806753045,-38.8206986949855,-38.979527744860704,-39.0168847726283,-38.99396878565183,-38.987440243628185,-37.8669204263866,-38.32724202963864,-38.858262341100044,-38.974559040737724,-39.01383887689909,-38.99187518656903,-38.15084656219065,-38.80412206935034,-38.980456261547644,-39.01691700692838,-38.993807156738704,-38.991302168072664,-38.314517372226916,-38.81085514143281,-38.99011950182519,-39.01226334523335,-38.98757882659858,-38.99053281254896,10.935965284989583,0.35518155583209743,10.291006638453474,0.41144062168449586,9.610921136896728,0.45147050458072263,9.225205265301678,0.47634576218272473,1
827,-38.03499678643229,-38.75839588601653,-38.9742659186723,-39.02138399107927,-39.00021049153909,-38.794258242558925,-38.97502890588284,-39.02155485978544,-39.00311709683976,-38.99116054280227,-37.94702117798991,-38.31479345919708,-38.83623528713207,-38.969066125765735,-39.02004429174589,-38.99868381852404,-38.16742918664676,-38.77612407256212,-38.97613524376652,-39.02158467904565,-39.00288188970535,-38.99476803890795,-38.30380132988748,-38.78356896553268,-38.98768141541514,-39.0188926006218,-38.993712617229605,-38.99387243147339,10.27591168126585,0.3648112541127835,8.255457295584607,0.4131131964636198,7.723360874945175,0.44135866157750914,7.464713547188041,0.45961526464470936,1
828,-38.069274135767586,-38.7413781938272,-38.972849715716805,-39.025817622703336,-39.007057541843494,-38.77928494358244,-38.97368377782284,-39.026104081265984,-39.010758081508044,-38.995448194017214,-38.003225754283406,-38.30948263720056,-38.824110975922174,-38.96716211687563,-39.025526058303896,-39.004939769875904,-38.182103414994,-38.76012809121991,-38.97489886767674,-39.026133426109354,-39.010491282786546,-38.9987807412452,-38.29911004464354,-38.7680325643031,-38.98762186351732,-39.02463636755055,-38.99962959140138,-38.99768454499514,10.326025214523538,0.3709292275242744,7.465374200119968,0.40869688852642283,6.963968352268105,0.4285089487290274,6.863375318800163,0.438712931688097,1
829,-38.08057858165315,-38.71651337660448,-38.964982701581775,-39.024517684121946,-39.00892073282055,-38.75664993942492,-38.96590615593944,-39.024936344899075,-39.01308427124847,-38.99575014897589,-38.027958799073645,-38.2927501267508,-38.80457967913317,-38.95877817927693,-39.02525526568783,-39.00650356707264,-38.17935683930983,-38.736393771124476,-38.967241978670025,-39.02496345801619,-39.012814207278545,-38.99875577850777,-38.281986009911996,-38.74478696088825,-38.98127926809566,-39.0245878083281,-39.00104097938497,-38.99741818321481,10.450114585787855,0.37570621895898404,6.826547309189266,0.39925764926528096,6.450200190186123,0.4060398434576267,6.349009890869557,0.4120995785212044,1
830,-37.977903376422915,-38.845174269825065,-39.00987612670593,-39.03545870644598,-39.006204401410415,-38.874839833656154,-39.010458614583264,-39.035124509684934,-39.00659789557421,-39.00473988374259,-37.812266828302256,-38.3766237458404,-38.90790660696209,-39.00654337452966,-39.029821626176954,-39.00687382951853,-38.17004459747593,-38.8597983336014,-39.011176698754,-39.03516250204523,-39.006558867252714,-39.008534832284234,-38.360857084945884,-38.86585101456143,-39.01851250563759,-39.027671817082,-39.00339051155454,-39.0073422182747,11.081155636190731,0.35818840306086014,11.399772950554663,0.4216369959360207,10.620871872377794,0.4678195251856732,10.182871635700797,0.4954400255869404,1
831,-38.016218109897494,-38.821130685309996,-39.00421480475113,-39.03792474541011,-39.010035885862536,-38.85309572754747,-39.004897161730156,-39.0377763169966,-39.01180368942313,-39.004743637404154,-37.890878071564146,-38.35979062464578,-38.88940134910497,-39.00028510747583,-39.033993895347,-39.00939360724935,-38.180677089103995,-38.836911010339335,-39.00575425664856,-39.03781369492988,-39.01163445142468,-39.00855716847161,-38.346950803445736,-38.84347208104169,-39.014622384190915,-39.03225902635248,-39.00513566935483,-39.00759152542257,11.252944448614327,0.35585912226511274,10.708935867950991,0.4145549533067673,9.967966941593883,0.4560392335406167,9.552519888753658,0.48157626483985866,1
832,-38.063518364903324,-38.79147167063812,-38.9998644419525,-39.04278480224977,-39.01823562077638,-38.826526599239045,-39.00058375792413,-39.042834374456156,-39.02140071524066,-39.00858574190004,-37.97352477976982,-38.347822839507124,-38.86728159777642,-38.99495429034096,-39.04063816583674,-39.01650295936687,-38.198291938864244,-38.80877668465383,-39.00162241052608,-39.04286919849547,-39.02115135524391,-39.01215646234472,-38.33686790205867,-38.81605481005916,-39.01241219753058,-39.03934260426995,-39.011516000736535,-39.011079579648126,10.566387238665559,0.365202380877322,8.577249757837714,0.41678032151921673,8.002549917522597,0.44674214695288156,7.722437315608797,0.4658063832631708,1
833,-38.10285942110362,-38.776048724644085,-38.998143466346924,-39.04641755716241,-39.02413103985627,-38.812900629518516,-38.998939515479634,-39.04657408339952,-39.02811817874731,-39.01182614853043,-38.03617348127897,-38.3457705536495,-38.85616990093067,-38.99283042432094,-39.04529164509953,-39.02177910832707,-38.217184960909464,-38.79424688315791,-39.00007430142141,-39.04660872043807,-39.027832965160684,-39.015154741122004,-38.335598924012146,-38.80193332177584,-39.01191313674268,-39.044262639868634,-39.01641905623134,-39.01391463075686,10.755244005410017,0.3720769112015199,7.852088531164708,0.4154523251512758,7.26763752877156,0.4385897619898598,7.109795097748858,0.4509126193334112,1
834,-38.111915461393906,-38.74753085652446,-38.98920071467064,-39.04496184338929,-39.026306871410284,-38.78690079853443,-38.99007941857664,-39.04527182576272,-39.030812886198355,-39.012249964914815,-38.05903979884154,-38.325539959912476,-38.833698404657895,-38.98324297872483,-39.04501809042054,-39.02362016996513,-38.21151504666063,-38.76700426681228,-38.99135469108664,-39.04530374500909,-39.03052391724229,-39.01520861726331,-38.314947934823024,-38.7752438576051,-39.00471306046124,-39.044240468996506,-39.01808787487009,-39.01369575047657,10.672549247653336,0.3757978964889236,6.967897207971252,0.40528984304631516,6.581695634215945,0.4135951233047623,6.4753955355269746,0.42040471777856486,1
835,-38.00520419330945,-38.879269503736936,-39.035576411195265,-39.056483578991084,-39.02400821558052,-38.90805225382121,-39.036115605821614,-39.05601658794043,-39.02450278216604,-39.02236632308376,-37.835779650252604,-38.410273169758625,-38.93976771590973,-39.03258400273157,-39.049926113510075,-39.02461837907062,-38.200705126314816,-38.89343777817605,-39.03675746652114,-39.05605951136934,-39.02446541224734,-39.02610054096799,-38.39434180517317,-38.89930240392175,-39.043245441950134,-39.04760496020816,-39.02121939682957,-39.024687337166114,11.385476469779757,0.3595480766335096,11.826841549352746,0.4251915644262623,10.97685762607055,0.4727841265949063,10.506629104003494,0.5010038898293216,1
836,-38.04297873835401,-38.854247100642155,-39.029534138116176,-39.05885237094947,-39.027612706055386,-38.88539891720704,-39.030175556174456,-39.05857743673588,-39.0295516413449,-39.02198321445593,-37.91467563022459,-38.392194882112726,-38.920450711138336,-39.02592164464484,-39.0540577773113,-39.02683527430301,-38.21036846758649,-38.86960530344735,-39.030961174778525,-39.05861992754237,-39.029375219320755,-39.02574756035246,-38.379236174191924,-38.87599439874192,-39.03903409177656,-39.05216331499961,-39.02262014845657,-39.02458484165426,11.57551861880102,0.3565677985042639,11.134582800171057,0.41765517076345715,10.327402189456286,0.46059823336428696,9.880499498026436,0.4867829507717791,1
837,-38.09158723983245,-38.82415709532276,-39.025144189766124,-39.06390649459855,-39.03601531522246,-38.85841515540024,-39.025821237670826,-39.06383588986314,-39.03943059181517,-39.02578846239079,-37.99956250237915,-38.38040319923073,-38.897962986685386,-39.02052363267471,-39.06095886243017,-39.0340827687569,-38.22870578676031,-38.84104533422184,-39.02679275689458,-39.06387565297932,-39.03916751479669,-39.029324049598316,-38.36947851369601,-38.84815820313652,-39.03683286673105,-39.05952020129767,-39.029082869665324,-39.02806882927882,10.861576718460537,0.36562445879269917,8.902790993917453,0.4203970199487319,8.281590272776198,0.45204345831639425,7.979164300526827,0.47188562024373876,1
838,-38.13501839881675,-38.80969083163476,-39.02297543960374,-39.066760941209594,-39.041047205376884,-38.84555765029325,-39.023734082538425,-39.06679223539738,-39.04531693597135,-39.028056630441036,-38.06758265536719,-38.380735559763664,-38.887369599590585,-39.01801436290678,-39.064828510691214,-39.038464476456156,-38.250878453641945,-38.827374605634674,-39.024792759637606,-39.066832009097645,-39.04501385612345,-39.031375760462126,-38.37074254858459,-38.834856796374396,-39.03579200103167,-39.06366401103399,-39.0330579575361,-39.02998834594733,11.157335804064637,0.3730122886475472,8.214001177525358,0.4215360615563593,7.554103356934721,0.44751899593752426,7.338270609178642,0.46190534276532647,1
839,-38.1429821474635,-38.778421762554835,-39.01332290057566,-39.06532359241881,-39.0436152574347,-38.817031150710946,-39.01415780403414,-39.065525198986194,-39.048460064274764,-39.02868246742935,-38.08982968634175,-38.35810827317746,-38.86270450996699,-39.00761306977355,-39.06469932493658,-39.04066116597788,-38.24342637519699,-38.797492196993716,-39.01537269599149,-39.065561899507614,-39.048152296586366,-39.031595378673344,-38.34768507978404,-38.80557880516698,-39.02805442239989,-39.06381142280047,-39.03506063527588,-39.02990854016737,10.900001439061223,0.37590081714784795,7.178573422223954,0.40936879008632676,6.716545443009102,0.42104648479381485,6.604103945967729,0.428572714068007,1
840,-38.03177416409616,-38.91281752619606,-39.06078716136318,-39.07704423041041,-39.04143120105921,-38.9407333991866,-39.061284798390005,-39.07644542891829,-39.041998030436275,-39.03969009554906,-37.858568057451755,-38.44316375702407,-38.971113624551826,-39.05813769403167,-39.069567292324024,-39.042005449066394,-38.23062479548703,-38.92653894689644,-39.0618506154883,-39.076493102662056,-39.04196470320723,-39.04335913611018,-38.42704861952708,-38.93221799423013,-39.06749386858977,-39.067073135905474,-39.03870988390079,-39.04172034405535,11.693929368407439,0.3609857294518981,12.26582971534405,0.4287205509544626,11.342742275916162,0.4776533822423884,10.838340682911314,0.5064264569880834,1
841,-38.06893453883296,-38.88686823478494,-39.05440891371819,-39.07934925964908,-39.04480225246066,-38.91722603669494,-39.055011501291276,-39.078948218439564,-39.04688427175357,-39.03891759924871,-37.93769176793661,-38.423781222232996,-38.951041104387045,-39.051118325863456,-39.07368655019158,-39.04390942705602,-38.23925168610269,-38.90181488050475,-39.05572557765285,-39.07899573682208,-39.04670250800963,-39.042629968213944,-38.410682918286476,-38.90803503474331,-39.063004053647475,-39.071630043493116,-39.03975755672011,-39.04126764958782,11.911395583686385,0.35731948141748116,11.584699663233067,0.42065330076510415,10.707454829599914,0.46499720389004867,10.22544373075499,0.4917884856633269,1
842,-38.117428079872994,-38.854968524082885,-39.048911087133256,-39.083708517949624,-39.05263286302778,-38.88848216443401,-39.04955039705392,-39.08352310040131,-39.05625948601282,-39.04193773613167,-38.02337677649881,-38.41072858997863,-38.92689052810102,-39.044573760421784,-39.079986991312836,-39.05052903236559,-38.2568705598071,-38.87146812817109,-39.05045755537653,-39.08356755121914,-39.055984585315066,-39.04544701861269,-38.39980472626236,-38.878425615207846,-39.05978066204854,-39.0784078685009,-39.045529165182856,-39.044028535091115,11.165933619370232,0.3660613471499378,9.243038096577816,0.4236991695453407,8.572482156155866,0.45688765322212277,8.24724555470485,0.4774327566775356,1
843,-38.16032834992465,-38.83841895171487,-39.04561273201246,-39.08589036853447,-39.05721629626191,-38.87363629107416,-39.04633414187711,-39.08581869490885,-39.061750531990334,-39.04358489651911,-38.09168298462549,-38.40925244632288,-38.91445805738471,-39.040888448543356,-39.08328205932959,-39.054418522662715,-38.27785728382687,-38.85576192139109,-39.04733679963537,-39.08586294275477,-39.0614320041727,-39.046870224429824,-38.399337998789775,-38.86310994078413,-39.05770892257775,-39.081999104118935,-39.04898080108035,-39.04532082297728,11.420229072044702,0.37244832745955403,8.49227035958692,0.42394869739121965,7.795755203643965,0.45151116789932844,7.501665848037293,0.4685476459578037,1
844,-38.17273193142316,-38.808689822710605,-39.036985857317774,-39.0852938819413,-39.060553975067776,-38.84656924198367,-39.0377796923529,-39.085388593778035,-39.06572110110805,-39.04479456819119,-38.11922686827886,-38.389560077185706,-38.89115324935036,-39.03152417175197,-39.08399270280348,-39.05734270293388,-38.27411572782816,-38.82737429152741,-39.03893513366163,-39.08543000979381,-39.06539496105485,-39.04766821358021,-38.37929243678879,-38.83531307474473,-39.05095169034645,-39.082993395170284,-39.051680791287936,-39.0458142177277,11.144149865078502,0.375949196758768,7.41311952299089,0.41307968256381494,6.8632369341371495,0.4284417454240418,6.742841323262924,0.4366226236561443,1
845,-38.05838099558254,-38.94637640319192,-39.08600125081936,-39.097606110491974,-39.05885613089356,-38.97342475052735,-39.08645802207151,-39.09687546365841,-39.05949528691179,-39.057015180691025,-37.881366771085844,-38.476093195750295,-39.00247064742319,-39.08369677896633,-39.08921020082394,-39.05939454850123,-38.260592307297074,-38.95965172883645,-39.08694773747841,-39.09692787248805,-39.05946604864787,-39.060618775559675,-38.45979580831923,-38.96514434402219,-39.09174589607756,-39.086543471221574,-39.05620244528366,-39.05875402503203,12.002657077014245,0.36246207680614917,12.704645368770295,0.43227407454970457,11.704465798878445,0.4825447565646803,11.165001764084723,0.5118662099569544,1
846,-38.09491802237349,-38.919499132819524,-39.07928674271648,-39.099847263491085,-39.06199334382785,-38.94906221473059,-39.07985109665997,-39.0993200875419,-39.06421845164257,-39.05585325127872,-37.96071453410321,-38.45540354715435,-38.98164125863637,-39.07631984761142,-39.09331682855809,-39.06098521063127,-38.268174587638796,-38.93403478444518,-39.08049357813532,-39.09937261783172,-39.064031391214606,-39.05951338038517,-38.442166238568475,-38.94008523014277,-39.086977263134315,-39.091098628962726,-39.056896671508895,-39.05795112498109,12.25032035609782,0.3581052223855886,12.037581429625115,0.4236771104419928,11.0850712732228,0.4694300124557845,10.566723980117477,0.496822306386208,1
847,-38.14329141032087,-38.88578816700367,-39.07268049957385,-39.103511455042174,-39.06925171358996,-38.918556707583306,-39.07328255137004,-39.10321120349797,-39.07308963138965,-39.058088239502176,-38.047197054901176,-38.4410875318023,-38.95582612343368,-39.06862783988145,-39.09901629010713,-39.06697665763923,-38.28506792529606,-38.90189956496858,-39.07412530650856,-39.103260328501236,-39.072802949446874,-39.06157092755244,-38.43016384820754,-38.908701018353995,-39.08273113308998,-39.09729696008139,-39.06197692439608,-39.059988865749986,11.473773506914078,0.36653281472635757,9.584312471495139,0.42703331777553133,8.860545501148458,0.46176043353519824,8.511559290193299,0.48299729541848835,1
848,-38.185653595099836,-38.86715313007464,-39.0682518317595,-39.105020520866205,-39.07338634784105,-38.901720464199265,-39.06893638949352,-39.104845865087995,-39.078184972767005,-39.05911413870989,-38.115788461576955,-38.43779439908344,-38.94155245083856,-39.06376545442246,-39.10173648763532,-39.070373545850316,-38.3048583397793,-38.884155612649934,-39.06988299773266,-39.10489457525497,-39.07785102681537,-39.06236544062886,-38.42795748907051,-38.891368967231216,-39.07962782002667,-39.10033525552154,-39.064904683472136,-39.06065380636979,11.687462814680641,0.3719084496655678,8.772470805143534,0.4263889018395585,8.036077103825667,0.4555300484376243,7.7060840929389975,0.4738668729131618,1
849,-38.20249349082145,-38.838964692735075,-39.06065081907671,-39.105264940586885,-39.077493561291064,-38.87611360242171,-39.06140402168378,-39.10525274351207,-39.082982792791725,-39.06090760454643,-38.148629307113744,-38.421032324543596,-38.91960878837631,-39.05543854978096,-39.103286940799975,-39.07402509226405,-38.304821501050114,-38.85726362944304,-39.06249997791379,-39.1052988617766,-39.08263830314162,-39.06374178055284,-38.41091952359721,-38.865054018799526,-39.07385115824206,-39.102176386612186,-39.06830184593035,-39.06172042118581,11.39045575157052,0.37603213191155394,7.647470986509324,0.41680164566045497,7.0481466769494014,0.4345601120814075,6.882637783745285,0.44453275755977234,1
850,-38.08449942527508,-38.979462062294786,-39.110800637583345,-39.11778271551414,-39.07598986385786,-39.00565505967978,-39.11121794135424,-39.11692126945526,-39.07668009171378,-39.07409562516649,-37.9036739718878,-38.50847856146089,-39.033380894616904,-39.10884234882573,-39.10847297315952,-39.07651015765251,-38.29004387065233,-38.992298308133215,-39.11163187244853,-39.11697830880077,-39.07665696003052,-39.077630695817064,-38.491979251158554,-38.99760642485225,-39.115589453281,-39.10563610078395,-39.073435568197,-39.07553603032173,12.311463580937577,0.3640290031640195,13.147197320256428,0.435838142157848,12.067585227489696,0.48738985721517136,11.49263657148478,0.5172260107475264,1
851,-38.12034403026443,-38.95173159238975,-39.10380512071805,-39.11999615997928,-39.07887926776519,-38.98051413498614,-39.1043329510033,-39.11934320626867,-39.08122521670534,-39.072546728458676,-37.98317419073554,-38.48645300913745,-39.011870456403,-39.101165749225416,-39.11259520191193,-39.0777716683706,-38.296532695392244,-38.9658641248161,-39.10490377487166,-39.11940068438207,-39.081034532746756,-39.07614980819568,-38.47305424524972,-38.9717472482384,-39.110593159206175,-39.110213647586,-39.0737645699128,-39.07438263928473,12.597432667202948,0.35896473478061064,12.508208619868999,0.4266513147919061,11.475181882490164,0.47376350099220027,10.91851873631171,0.5017218343750847,1
852,-38.170390082511226,-38.91850783393352,-39.09780403660789,-39.12435388650317,-39.086670557713376,-38.950486935308085,-39.09836861272969,-39.12392961783751,-39.09070862264854,-39.07508644660709,-38.07210886438703,-38.47304407371418,-38.9865390386491,-39.094066481607,-39.11901621456147,-39.08422950894132,-38.31468967539069,-38.934208348097876,-39.09914144185773,-39.12398375460518,-39.09041043039596,-39.07854617707722,-38.46210789076961,-38.94084380775144,-39.106970241166934,-39.11714242515457,-39.07924368160545,-39.076794145933164,11.825546894058881,0.3673329045033701,9.974261676949336,0.4307045140153224,9.186872634991648,0.4670144540470472,8.808986888459227,0.4889599874525582,1
853,-38.21148234976672,-38.89678514413573,-39.091420969230796,-39.124498830537185,-39.08977115452231,-38.930672737959,-39.09206997508993,-39.12421608613602,-39.094823449307164,-39.07489747217914,-38.14035700430727,-38.46701851878534,-38.96946240375269,-39.08719514418648,-39.12050073659237,-39.086548670878216,-38.332457703035516,-38.913432173094535,-39.09295697626868,-39.1242694413541,-39.09447408235463,-39.07812289345826,-38.45725510259628,-38.920504022729816,-39.10203713628767,-39.11897338736169,-39.08105488555188,-39.0762531873867,11.989331167090494,0.37178048377009226,9.088443664075292,0.42918651202320657,8.304112019311766,0.4599205150388723,7.952696905792626,0.47899148244396633,1
854,-38.23121114402731,-38.868744031819915,-39.08394505007725,-39.124915590387765,-39.09412625550212,-38.905187186417095,-39.08465995605738,-39.12479752573551,-39.099923228025254,-39.07675740150546,-38.17692737894383,-38.45161553576279,-38.94762108051639,-39.07898320400311,-39.122262358646196,-39.09040927979382,-38.33455630554678,-38.88667110566392,-39.085697083547025,-39.12484830310589,-39.09956076970714,-39.07955717100555,-38.44164282527201,-38.894317291907605,-39.09639123183068,-39.12103934841536,-39.08463127148035,-39.077373727599685,11.652178644779683,0.3760885547890361,7.899630403002208,0.42031356512539203,7.2633468383274895,0.439936891606417,7.031269903644532,0.45232666990485715,1
