,Su,Sg,Sr,Si,Sz,a_fwhm,a_height,b_fwhm,b_height,g_fwhm,g_height,d_fwhm,d_height,is_mpms
764,18.983220001894978,18.579940001476558,18.571300001021477,18.624040000759067,18.664740000564606,46.35323784373543,0.37814767885912914,34.56027502840337,0.4913202315090102,27.490204741466783,0.5058996751389634,25.040224524532224,0.492960226016658,0
765,19.434220001894982,19.03094000147656,18.985300001021475,18.989040000759065,19.177740000564604,24.504387782992012,0.4556707576199109,11.56292179372873,0.49934853742055174,13.355872023398598,0.4235532282211048,10.600804901568143,0.5574985646878272,0
766,19.23822000189498,18.785940001476558,18.767300001021475,18.915040000759067,19.006740000564605,46.77988370934454,0.42199087679340647,37.70979002798158,0.48475486382887817,25.206726176272763,0.5556050234692572,21.52170673900666,0.5805800816321939,0
767,19.94122000189498,19.209940001476557,18.936300001021475,18.872040000759064,18.842740000564604,11.791375922669488,0.4903153187654963,9.005922243031804,0.3337641999443885,10.500494964987798,0.28503262372368104,27.260463819514683,0.15392132580585488,0
768,19.99,19.611,19.545,19.542,19.778,15.637438322182991,0.512461346576243,17.11924600299528,0.5059456524465503,14.599004359645411,0.5109320178815667,12.030260770990633,0.4461988164167974,0
769,17.923610000947487,17.35097000073828,17.115150000510734,17.058020000379532,17.081370000282305,16.37590514568979,0.4312078867297968,9.98311669914946,0.4001193923413182,7.796110902267927,0.329138995630732,7.144205296142558,0.24327330986383897,0
770,19.62122000189498,19.17094000147656,19.115300001021474,19.132040000759066,19.166740000564605,17.21508925675534,0.4518292107391288,15.108482020702352,0.47486361025986135,13.269482721893098,0.4017203687218737,20.550924812653566,0.2938529710290645,0
771,19.236,18.776,18.729,18.77,18.959,28.957143571906535,0.46685708982038726,18.970446231857984,0.514581462276444,16.93925122554425,0.4913537570922866,15.364654034203735,0.4590698769916166,0
772,19.386,18.93,18.852999999999998,18.914,19.031,28.94895855825064,0.420958551767865,23.69852396103189,0.4828827330698647,17.09994349998143,0.53538086100966,19.030067763163938,0.449190083808185,0
773,15.535320011369885,14.602640008859337,14.366800006128846,14.287240004554391,14.29044000338763,6.6887885059379935,0.40599655284980973,5.383199678228923,0.4394587966269688,7.332092048625606,0.41815265723469,6.97955453275239,0.45361902930262143,1
